0.000000 	 -64.983182 
0.010000 	 -64.964784 
0.020000 	 -64.944877 
0.030000 	 -64.923529 
0.040000 	 -64.900806 
0.050000 	 -64.876770 
0.060000 	 -64.851482 
0.070000 	 -64.824998 
0.080000 	 -64.797374 
0.090000 	 -64.768662 
0.100000 	 -64.738912 
0.110000 	 -64.708173 
0.120000 	 -64.676490 
0.130000 	 -64.643909 
0.140000 	 -64.610470 
0.150000 	 -64.576216 
0.160000 	 -64.541183 
0.170000 	 -64.505410 
0.180000 	 -64.468932 
0.190000 	 -64.431783 
0.200000 	 -64.393995 
0.210000 	 -64.355600 
0.220000 	 -64.316627 
0.230000 	 -64.277105 
0.240000 	 -64.237061 
0.250000 	 -64.196521 
0.260000 	 -64.155510 
0.270000 	 -64.114053 
0.280000 	 -64.072172 
0.290000 	 -64.029889 
0.300000 	 -63.987225 
0.310000 	 -63.944200 
0.320000 	 -63.900834 
0.330000 	 -63.857144 
0.340000 	 -63.813149 
0.350000 	 -63.768864 
0.360000 	 -63.724308 
0.370000 	 -63.679494 
0.380000 	 -63.634438 
0.390000 	 -63.589153 
0.400000 	 -63.543654 
0.410000 	 -63.497952 
0.420000 	 -63.452062 
0.430000 	 -63.405993 
0.440000 	 -63.359759 
0.450000 	 -63.313369 
0.460000 	 -63.266834 
0.470000 	 -63.220164 
0.480000 	 -63.173368 
0.490000 	 -63.126456 
0.500000 	 -63.079436 
0.510000 	 -63.032316 
0.520000 	 -62.985105 
0.530000 	 -62.937810 
0.540000 	 -62.890438 
0.550000 	 -62.842997 
0.560000 	 -62.795492 
0.570000 	 -62.747931 
0.580000 	 -62.700319 
0.590000 	 -62.652662 
0.600000 	 -62.604966 
0.610000 	 -62.557236 
0.620000 	 -62.509477 
0.630000 	 -62.461694 
0.640000 	 -62.413891 
0.650000 	 -62.366074 
0.660000 	 -62.318246 
0.670000 	 -62.270411 
0.680000 	 -62.222573 
0.690000 	 -62.174737 
0.700000 	 -62.126904 
0.710000 	 -62.079080 
0.720000 	 -62.031266 
0.730000 	 -61.983467 
0.740000 	 -61.935685 
0.750000 	 -61.887922 
0.760000 	 -61.840182 
0.770000 	 -61.792467 
0.780000 	 -61.744780 
0.790000 	 -61.697122 
0.800000 	 -61.649496 
0.810000 	 -61.601905 
0.820000 	 -61.554349 
0.830000 	 -61.506832 
0.840000 	 -61.459354 
0.850000 	 -61.411918 
0.860000 	 -61.364526 
0.870000 	 -61.317178 
0.880000 	 -61.269877 
0.890000 	 -61.222623 
0.900000 	 -61.175418 
0.910000 	 -61.128264 
0.920000 	 -61.081162 
0.930000 	 -61.034112 
0.940000 	 -60.987116 
0.950000 	 -60.940175 
0.960000 	 -60.893291 
0.970000 	 -60.846463 
0.980000 	 -60.799692 
0.990000 	 -60.752981 
1.000000 	 -60.706329 
1.010000 	 -60.659737 
1.020000 	 -60.613206 
1.030000 	 -60.566737 
1.040000 	 -60.520330 
1.050000 	 -60.473985 
1.060000 	 -60.427704 
1.070000 	 -60.381487 
1.080000 	 -60.335334 
1.090000 	 -60.289247 
1.100000 	 -60.243224 
1.110000 	 -60.197267 
1.120000 	 -60.151377 
1.130000 	 -60.105552 
1.140000 	 -60.059795 
1.150000 	 -60.014104 
1.160000 	 -59.968481 
1.170000 	 -59.922925 
1.180000 	 -59.877437 
1.190000 	 -59.832017 
1.200000 	 -59.786666 
1.210000 	 -59.741383 
1.220000 	 -59.696168 
1.230000 	 -59.651022 
1.240000 	 -59.605944 
1.250000 	 -59.560936 
1.260000 	 -59.515996 
1.270000 	 -59.471126 
1.280000 	 -59.426324 
1.290000 	 -59.381592 
1.300000 	 -59.336929 
1.310000 	 -59.292335 
1.320000 	 -59.247810 
1.330000 	 -59.203354 
1.340000 	 -59.158967 
1.350000 	 -59.114649 
1.360000 	 -59.070401 
1.370000 	 -59.026221 
1.380000 	 -58.982110 
1.390000 	 -58.938068 
1.400000 	 -58.894094 
1.410000 	 -58.850189 
1.420000 	 -58.806353 
1.430000 	 -58.762585 
1.440000 	 -58.718885 
1.450000 	 -58.675253 
1.460000 	 -58.631689 
1.470000 	 -58.588193 
1.480000 	 -58.544764 
1.490000 	 -58.501403 
1.500000 	 -58.458109 
1.510000 	 -58.414881 
1.520000 	 -58.371721 
1.530000 	 -58.328628 
1.540000 	 -58.285601 
1.550000 	 -58.242640 
1.560000 	 -58.199744 
1.570000 	 -58.156915 
1.580000 	 -58.114151 
1.590000 	 -58.071453 
1.600000 	 -58.028819 
1.610000 	 -57.986250 
1.620000 	 -57.943746 
1.630000 	 -57.901305 
1.640000 	 -57.858929 
1.650000 	 -57.816616 
1.660000 	 -57.774366 
1.670000 	 -57.732179 
1.680000 	 -57.690055 
1.690000 	 -57.647994 
1.700000 	 -57.605994 
1.710000 	 -57.564056 
1.720000 	 -57.522180 
1.730000 	 -57.480364 
1.740000 	 -57.438609 
1.750000 	 -57.396915 
1.760000 	 -57.355280 
1.770000 	 -57.313705 
1.780000 	 -57.272189 
1.790000 	 -57.230732 
1.800000 	 -57.189333 
1.810000 	 -57.147993 
1.820000 	 -57.106710 
1.830000 	 -57.065484 
1.840000 	 -57.024315 
1.850000 	 -56.983202 
1.860000 	 -56.942145 
1.870000 	 -56.901144 
1.880000 	 -56.860198 
1.890000 	 -56.819306 
1.900000 	 -56.778468 
1.910000 	 -56.737684 
1.920000 	 -56.696953 
1.930000 	 -56.656275 
1.940000 	 -56.615649 
1.950000 	 -56.575075 
1.960000 	 -56.534551 
1.970000 	 -56.494079 
1.980000 	 -56.453656 
1.990000 	 -56.413283 
2.000000 	 -56.372959 
2.010000 	 -56.332683 
2.020000 	 -56.292456 
2.030000 	 -56.252275 
2.040000 	 -56.212141 
2.050000 	 -56.172053 
2.060000 	 -56.132011 
2.070000 	 -56.092014 
2.080000 	 -56.052060 
2.090000 	 -56.012151 
2.100000 	 -55.972284 
2.110000 	 -55.932460 
2.120000 	 -55.892677 
2.130000 	 -55.852935 
2.140000 	 -55.813233 
2.150000 	 -55.773570 
2.160000 	 -55.733947 
2.170000 	 -55.694361 
2.180000 	 -55.654812 
2.190000 	 -55.615300 
2.200000 	 -55.575824 
2.210000 	 -55.536383 
2.220000 	 -55.496975 
2.230000 	 -55.457601 
2.240000 	 -55.418259 
2.250000 	 -55.378949 
2.260000 	 -55.339669 
2.270000 	 -55.300419 
2.280000 	 -55.261198 
2.290000 	 -55.222005 
2.300000 	 -55.182839 
2.310000 	 -55.143699 
